year,country,city,pm10,no2,so2,co,o3,humidity,wind_kph,income_level,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,flood_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,healthcare_access_index,gdp_per_capita_usd,food_security_index,health_vulnerability,co2_production,hdi,life_expectancy
2019,Japan,Osaka,38.54858642656706,22.13645133927012,7.294209802313907,0.7218106942275674,34.732094321956616,66.64084448049441,14.055945727601143,High,-0.21,0.32,95.4,0,0,0,0,49.9,55,59.7,84.1,70264,100.0,53.7,8.717694119,0.924,84.4258
2019,Japan,Osaka,38.54858642656706,22.13645133927012,7.294209802313907,0.7218106942275674,34.732094321956616,66.64084448049441,14.055945727601143,High,-0.86,-1.0,56.3,0,0,0,0,75.9,133,84.2,83.6,70264,100.0,59.13333333,8.717694119,0.924,84.4258
2019,Japan,Osaka,38.54858642656706,22.13645133927012,7.294209802313907,0.7218106942275674,34.732094321956616,66.64084448049441,14.055945727601143,High,-1.35,0.6,73.0,0,0,0,0,52.5,71,81.8,84.8,70264,97.1,62.76666667,8.717694119,0.924,84.4258
2019,Japan,Osaka,38.54858642656706,22.13645133927012,7.294209802313907,0.7218106942275674,34.732094321956616,66.64084448049441,14.055945727601143,High,-7.1,-0.1,59.8,0,0,0,0,24.2,42,53.0,91.0,70371,100.0,51.33333333,8.717694119,0.924,84.4258
2019,Japan,Osaka,38.54858642656706,22.13645133927012,7.294209802313907,0.7218106942275674,34.732094321956616,66.64084448049441,14.055945727601143,High,-0.02,-0.25,29.4,0,0,0,0,12.6,38,50.6,88.4,70371,100.0,45.96666667,8.717694119,0.924,84.4258
2019,Japan,Osaka,38.54858642656706,22.13645133927012,7.294209802313907,0.7218106942275674,34.732094321956616,66.64084448049441,14.055945727601143,High,0.71,1.41,109.0,0,0,0,0,37.0,90,40.6,84.6,70371,96.7,47.23333333,8.717694119,0.924,84.4258
2019,Japan,Osaka,38.54858642656706,22.13645133927012,7.294209802313907,0.7218106942275674,34.732094321956616,66.64084448049441,14.055945727601143,High,3.47,0.2,61.4,0,0,0,0,24.5,72,60.8,83.0,70371,100.0,54.53333333,8.717694119,0.924,84.4258
2019,Japan,Osaka,38.54858642656706,22.13645133927012,7.294209802313907,0.7218106942275674,34.732094321956616,66.64084448049441,14.055945727601143,High,6.36,-0.7,93.7,0,0,0,0,104.9,146,83.1,82.9,70371,100.0,57.63333333,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,2.47,-0.69,97.5,0,0,0,0,113.9,174,87.6,83.4,69198,100.0,60.8,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,6.18,-0.37,121.6,0,0,0,0,60.0,86,62.4,81.9,69198,100.0,51.73333333,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,4.84,0.04,66.0,0,0,0,0,85.0,154,83.4,83.4,69198,100.0,62.2,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,6.75,-0.36,104.6,0,0,0,0,67.1,67,73.6,91.5,69198,91.7,58.33333333,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,10.38,-0.43,128.3,0,0,0,0,27.2,54,48.0,87.2,69305,97.0,50.4,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,8.48,-0.6,120.3,1,0,0,1,15.9,5,52.3,81.2,69305,100.0,47.83333333,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,6.31,0.4,86.7,0,0,0,0,88.4,126,75.1,85.9,69305,100.0,55.06666667,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,11.78,-0.03,115.0,0,0,0,0,51.5,72,70.0,82.4,69305,98.5,55.8,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,11.98,0.44,90.9,0,0,0,0,50.6,75,67.1,84.7,69411,100.0,57.56666667,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,11.11,-0.35,122.0,1,0,0,1,0.0,95,47.8,84.9,69411,96.0,51.4,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,11.87,-0.32,106.4,1,0,0,1,28.0,44,57.6,81.4,69411,100.0,51.63333333,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,10.51,0.38,206.5,0,0,0,0,28.7,18,58.7,81.2,69411,100.0,52.9,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,13.98,-0.21,153.3,2,0,0,2,91.0,137,75.0,84.0,69411,93.5,60.33333333,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,8.23,0.59,105.3,0,0,0,0,51.5,70,47.9,85.0,69518,96.3,53.03333333,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,10.19,-0.11,134.0,0,0,0,0,36.8,48,69.5,85.7,69518,99.4,55.83333333,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,9.03,0.68,138.5,1,0,0,1,52.1,88,80.8,80.6,69518,100.0,63.3,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,10.73,-0.44,109.5,0,0,0,0,67.2,80,72.7,77.3,69518,100.0,55.9,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,9.88,-0.07,53.7,1,0,0,1,91.6,130,71.0,83.5,69625,100.0,55.13333333,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,9.36,-0.36,157.8,0,0,0,0,35.3,42,69.7,80.3,69625,100.0,58.1,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,9.0,1.02,91.2,0,0,0,0,41.1,61,55.6,87.7,69625,100.0,55.33333333,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,7.12,0.03,65.7,0,0,0,0,85.9,131,62.1,81.3,69625,100.0,54.83333333,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,4.21,0.59,114.5,0,0,0,0,81.8,117,74.9,85.2,69731,100.0,56.63333333,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,5.72,1.33,80.8,0,0,0,0,28.2,49,60.8,87.3,69731,98.9,53.86666667,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,4.38,-0.58,49.7,0,0,0,0,56.1,112,65.4,84.8,69731,100.0,55.7,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,3.86,-0.17,66.8,0,0,0,0,30.2,46,57.5,80.8,69731,100.0,52.23333333,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,5.96,0.3,97.4,0,0,0,0,38.7,53,54.4,78.7,69731,100.0,48.53333333,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,4.32,-0.33,108.6,0,0,0,0,57.4,126,61.0,86.1,69838,100.0,48.2,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,2.83,0.07,46.1,0,0,0,0,71.6,128,65.5,82.8,69838,91.1,56.2,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,1.49,1.1,65.3,0,0,0,0,34.8,56,67.8,84.7,69838,100.0,61.2,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,-1.4,0.21,55.4,0,0,0,0,60.8,99,71.5,89.5,69838,100.0,58.06666667,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,-2.8,-0.26,60.8,0,0,0,0,55.7,76,73.8,80.8,69944,99.3,57.03333333,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,-1.55,-0.23,111.3,0,0,0,0,36.2,60,48.4,84.0,69944,100.0,49.93333333,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,-2.74,0.76,26.2,0,0,0,0,78.9,98,71.5,77.9,69944,100.0,60.2,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,-4.07,0.55,71.1,0,0,0,0,0.0,3,59.5,81.5,69944,95.3,55.46666667,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,-4.26,0.52,22.7,0,0,0,0,81.7,133,76.7,83.0,70051,100.0,58.06666667,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,-2.52,0.31,15.8,0,0,0,0,75.5,110,76.7,85.0,70051,93.1,61.03333333,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,-6.34,0.86,46.2,0,0,0,0,45.7,56,65.9,83.2,70051,92.9,52.56666667,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,-0.09,0.64,16.4,0,0,0,0,36.3,40,51.9,87.8,70051,100.0,51.2,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,-3.25,0.16,38.6,0,0,0,0,48.7,55,68.3,82.6,70051,100.0,54.03333333,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,-4.28,-0.13,60.1,0,0,0,0,56.3,72,57.5,82.3,70158,100.0,54.73333333,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,-3.89,0.12,63.2,0,0,0,0,27.5,51,38.6,80.7,70158,100.0,49.73333333,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,-0.62,0.26,67.3,0,0,0,0,36.2,48,62.0,83.5,70158,100.0,53.33333333,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,1.23,-0.12,7.2,0,0,0,0,71.4,120,63.7,78.3,70158,100.0,57.1,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,1.48,-0.22,62.7,0,0,0,0,70.6,107,85.0,88.6,70264,100.0,61.9,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,-0.21,0.32,95.4,0,0,0,0,49.9,55,59.7,84.1,70264,100.0,53.7,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,-0.86,-1.0,56.3,0,0,0,0,75.9,133,84.2,83.6,70264,100.0,59.13333333,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,-1.35,0.6,73.0,0,0,0,0,52.5,71,81.8,84.8,70264,97.1,62.76666667,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,-7.1,-0.1,59.8,0,0,0,0,24.2,42,53.0,91.0,70371,100.0,51.33333333,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,-0.02,-0.25,29.4,0,0,0,0,12.6,38,50.6,88.4,70371,100.0,45.96666667,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,0.71,1.41,109.0,0,0,0,0,37.0,90,40.6,84.6,70371,96.7,47.23333333,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,3.47,0.2,61.4,0,0,0,0,24.5,72,60.8,83.0,70371,100.0,54.53333333,8.717694119,0.924,84.4258
2019,Japan,Tokyo,157.19300206781017,26.64878201207577,7.223976205183173,0.6450382970055232,24.84156193627948,57.90523479599499,10.006497223731444,High,6.36,-0.7,93.7,0,0,0,0,104.9,146,83.1,82.9,70371,100.0,57.63333333,8.717694119,0.924,84.4258
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,26.39,-0.5,102.8,0,0,0,0,82.1,128,109.2,48.4,2293,93.1,69.26666667,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,23.12,0.55,90.6,0,0,0,0,84.4,118,61.9,46.5,2293,90.5,54.63333333,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,28.19,-0.3,53.8,0,0,0,0,100.3,145,74.3,48.3,2293,93.0,60.7,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,29.34,0.44,3.9,0,0,0,0,68.0,106,63.8,49.3,2293,87.7,53.46666667,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,28.91,0.66,138.0,0,0,0,0,77.0,109,73.5,44.4,2297,85.4,55.33333333,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,27.77,-0.17,117.0,0,0,0,0,134.9,199,91.3,47.7,2297,99.7,64.66666667,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,29.71,0.61,147.3,0,0,0,0,78.1,123,72.8,44.3,2297,84.7,57.73333333,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,29.82,-0.4,86.0,0,0,0,0,52.2,42,40.0,46.4,2297,85.4,43.83333333,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,32.36,1.12,85.3,1,0,0,1,100.7,121,79.5,53.8,2300,87.1,58.3,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,34.54,0.3,157.4,1,0,0,1,137.5,219,96.0,44.5,2300,91.9,65.63333333,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,32.85,0.4,176.9,1,0,0,1,64.2,88,54.0,45.4,2300,90.4,50.73333333,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,33.14,0.21,119.6,0,0,0,0,93.8,155,86.3,48.8,2300,87.6,61.2,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,31.63,0.34,78.2,0,0,0,0,145.6,214,104.5,49.2,2300,87.5,70.36666667,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,30.92,0.3,120.5,0,0,0,0,92.7,125,79.0,52.8,2304,84.2,59.03333333,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,28.33,-0.28,125.9,0,0,0,0,137.6,182,81.2,48.1,2304,90.8,60.9,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,33.43,-0.37,128.0,0,0,0,0,87.3,142,76.8,43.9,2304,86.5,58.9,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,34.15,0.46,97.6,0,0,0,0,129.8,188,102.5,51.0,2304,86.9,66.73333333,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,30.91,-0.25,67.9,1,0,0,1,119.5,188,74.5,46.1,2307,100.0,62.2,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,30.9,0.49,93.3,0,0,0,0,146.0,201,102.4,43.3,2307,90.8,70.8,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,30.11,0.03,140.1,0,0,0,0,91.4,148,74.8,51.4,2307,91.3,62.73333333,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,27.31,0.51,94.4,0,0,0,0,112.4,170,47.6,48.3,2307,85.5,51.93333333,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,29.61,-0.05,93.6,0,0,0,0,93.6,137,86.7,52.3,2311,84.9,64.56666667,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,29.62,0.16,124.0,0,0,0,0,135.0,189,81.7,49.5,2311,93.3,60.8,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,26.94,0.51,79.2,0,0,0,0,102.8,187,70.0,49.2,2311,90.8,60.23333333,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,24.98,0.34,122.1,0,0,0,0,137.0,199,98.2,43.6,2311,98.3,60.5,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,24.95,1.07,9.9,0,0,0,0,87.1,127,101.7,49.0,2311,82.3,67.76666667,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,24.33,0.24,124.4,0,0,0,0,77.8,111,75.8,42.7,2314,90.5,55.33333333,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,22.76,-0.2,82.5,0,0,0,0,50.7,64,60.6,49.5,2314,86.9,53.63333333,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,23.9,-0.06,101.4,0,0,0,0,75.3,122,71.6,47.4,2314,85.4,56.6,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,24.16,0.11,60.2,0,0,0,0,94.1,134,88.9,45.0,2314,84.7,65.06666667,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,19.03,0.61,29.4,0,0,0,0,87.4,102,75.9,47.6,2318,85.2,61.66666667,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,21.81,-0.22,30.4,0,0,0,0,108.5,178,86.5,50.0,2318,84.1,59.73333333,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,19.94,0.07,21.7,0,0,0,0,108.2,149,84.6,46.7,2318,91.2,61.66666667,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,15.3,0.87,9.9,0,0,0,0,140.1,222,83.5,46.6,2318,89.4,60.4,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,18.45,0.65,62.1,0,0,0,0,91.8,129,82.8,48.3,2322,88.8,61.9,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,15.09,-0.58,89.7,0,0,0,0,82.4,118,55.3,47.8,2322,92.4,50.0,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,18.07,-0.02,41.7,0,0,0,0,164.3,243,89.2,46.0,2322,89.5,58.4,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,19.16,0.0,83.5,0,0,0,0,64.1,98,76.3,53.7,2322,89.7,57.0,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,15.71,0.36,38.6,0,0,0,0,124.3,188,79.4,50.0,2322,92.8,59.23333333,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,17.93,0.77,0.0,0,0,0,0,157.3,212,106.9,48.5,2325,82.7,71.13333333,0.348973056,0.581,62.9432
2019,Kenya,Nairobi,43.33512303406827,26.00628529647317,9.456689914916929,0.7202554553492875,36.2344197595553,63.54226261919782,14.280166972430456,Lower-Middle,16.46,0.72,47.9,0,0,0,0,119.2,179,101.6,46.6,2325,90.8,68.86666667,0.348973056,0.581,62.9432
